,Prefectures,Communes,Precincts,Ballots,Registered,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072
4327,BERAT,BERAT_KUCOVE,3523,407,800,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,80,1,0,209,0,0,0,0,1,1,0,0,1,0,0,0,0,0,76,0,13,0,0,0,3,0,1,3,0,0,8,0,1,0,0,0,0,0,0,2,1
4328,BERAT,BERAT_KUCOVE,35231,342,730,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,68,0,1,172,0,0,0,2,2,0,0,0,0,0,0,0,0,1,65,11,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
4329,BERAT,BERAT_KUCOVE,3524,269,625,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,62,1,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
4330,BERAT,BERAT_KUCOVE,35241,281,620,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,57,0,1,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3
4331,BERAT,BERAT_KUCOVE,3525,339,862,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,88,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2
4332,BERAT,BERAT_KUCOVE,35251,350,849,0,0,0,0,0,2,0,0,2,1,6,0,0,0,1,0,0,1,2,0,0,1,0,2,1,61,0,2,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4333,BERAT,BERAT_KUCOVE,35252,340,854,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,83,1,1,183,2,0,0,0,0,5,0,0,0,0,0,0,0,0,37,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4334,BERAT,BERAT_KUCOVE,35253,351,826,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,0,0,0,2,0,0,3,0,0,1,72,1,1,205,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4335,BERAT,BERAT_KUCOVE,3526,260,624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,54,1,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
4336,BERAT,BERAT_KUCOVE,35261,275,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,59,0,7,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,0,0,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4337,BERAT,BERAT_KUCOVE,3527,331,812,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,81,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,5,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4338,BERAT,BERAT_KUCOVE,35271,319,721,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,0,0,1,0,1,0,63,2,3,173,0,0,0,0,0,0,2,0,1,0,0,0,0,0,49,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
4339,BERAT,BERAT_KUCOVE,3528,290,655,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,1,87,0,1,151,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
4340,BERAT,BERAT_KUCOVE,35281,276,632,0,0,1,0,0,2,0,0,0,6,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,59,0,1,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
4341,BERAT,BERAT_KUCOVE,3529,323,763,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,75,1,0,172,0,0,2,0,0,3,0,0,0,0,0,0,0,0,45,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
4342,BERAT,BERAT_KUCOVE,35291,305,729,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,1,0,156,2,0,0,0,0,5,0,0,1,0,0,0,0,0,43,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4343,BERAT,BERAT_KUCOVE,3530,309,738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,83,0,0,156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1
4344,BERAT,BERAT_KUCOVE,3531,323,689,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,66,1,1,155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,68,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
4345,BERAT,BERAT_KUCOVE,35311,305,673,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,1,3,166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
4346,BERAT,BERAT_KUCOVE,35312,248,665,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,55,0,1,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4347,BERAT,BERAT_BOGOVE,3532,253,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,82,1,1,67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70,15,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
4348,BERAT,BERAT_BOGOVE,3536,189,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4349,BERAT,BERAT_BOGOVE,3538,93,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4350,BERAT,BERAT_BOGOVE,3540,237,524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,120,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4351,BERAT,BERAT_CEPAN,3541,382,678,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,193,0,0,88,1,0,0,0,0,12,0,0,0,0,0,0,0,1,75,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4352,BERAT,BERAT_CEPAN,3549,123,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4353,BERAT,BERAT_COROVODE,3554,583,980,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,255,1,0,260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,BERAT,BERAT_COROVODE,35541,586,980,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,337,3,1,193,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4355,BERAT,BERAT_COROVODE,3555,509,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,261,0,0,169,0,0,0,5,0,0,0,0,0,0,0,0,2,0,52,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
4356,BERAT,BERAT_COROVODE,3556,505,879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,268,0,1,144,0,0,2,1,0,1,0,0,0,0,0,0,1,0,58,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4357,BERAT,BERAT_COROVODE,3557,361,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,201,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,BERAT,BERAT_COROVODE,3558,485,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4359,BERAT,BERAT_GJERBES,3559,248,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,BERAT,BERAT_GJERBES,3561,141,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,BERAT,BERAT_GJERBES,3566,144,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,47,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4362,BERAT,BERAT_LESHNJE,3571,215,434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,0,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4363,BERAT,BERAT_LESHNJE,3572,148,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,BERAT,BERAT_POLICAN,3576,233,431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,BERAT,BERAT_POLICAN,3577,476,951,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,156,0,0,224,0,0,0,0,0,1,2,0,3,0,0,0,0,0,70,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,BERAT,BERAT_POLICAN,3578,293,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5
4367,BERAT,BERAT_POLICAN,35781,266,521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,1,122,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4368,BERAT,BERAT_POLICAN,3579,274,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4369,BERAT,BERAT_POLICAN,35791,281,495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
4370,BERAT,BERAT_POLICAN,3580,338,695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111,2,1,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4371,BERAT,BERAT_POLICAN,35801,379,672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,143,0,2,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5
4372,BERAT,BERAT_POLICAN,3581,350,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,1,1,112,1,0,0,1,0,0,4,0,1,0,0,0,0,0,66,10,0,0,0,0,1,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,13
4373,BERAT,BERAT_POLICAN,35811,378,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,149,1,3,146,0,0,0,0,0,1,0,0,0,0,0,0,0,1,65,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4374,BERAT,BERAT_POLICAN,3582,226,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,1,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4375,BERAT,BERAT_POTOM,3583,205,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,BERAT,BERAT_POTOM,3584,216,315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,1,157,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,BERAT,BERAT_POTOM,3587,140,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,1,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,BERAT,BERAT_QENDER-SKRAPAR,3593,251,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,118,1,0,112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,BERAT,BERAT_QENDER-SKRAPAR,3595,310,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,BERAT,BERAT_QENDER-SKRAPAR,3597,190,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,BERAT,BERAT_QENDER-SKRAPAR,3603,190,326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,101,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4382,BERAT,BERAT_QENDER-SKRAPAR,3604,239,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115,1,0,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4383,BERAT,BERAT_QENDER-SKRAPAR,3606,155,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4384,BERAT,BERAT_QENDER-SKRAPAR,3608,280,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,130,2,2,104,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,11,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4385,BERAT,BERAT_QENDER-SKRAPAR,3612,119,220,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,BERAT,BERAT_VENDRESHE,3616,243,388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,156,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4387,BERAT,BERAT_VENDRESHE,3617,140,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4388,BERAT,BERAT_VENDRESHE,3619,145,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,BERAT,BERAT_VENDRESHE,3620,116,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,BERAT,BERAT_ZHEPE,3625,130,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,BERAT,BERAT_ZHEPE,3627,110,247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4392,BERAT,BERAT_ZHEPE,3630,122,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,59,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,KORCE,KORCE_LEKAS,3712,116,271,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,KORCE,KORCE_LEKAS,3717,136,232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,0,0,0,0,1,0,0,0,4,0,0,0,0,2,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4395,KORCE,KORCE_LEKAS,3721,96,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4396,KORCE,KORCE_VOSKOP,3738,448,883,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,50,1,0,155,0,0,0,0,0,0,0,0,7,0,0,0,0,1,137,29,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,5
4397,KORCE,KORCE_VOSKOP,3739,352,528,0,0,0,0,0,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4398,KORCE,KORCE_VOSKOP,3740,430,777,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,68,0,1,113,0,1,1,0,0,1,0,0,2,0,0,0,0,0,181,28,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,6
4399,KORCE,KORCE_VOSKOP,3741,492,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,125,0,1,181,0,0,0,0,0,0,0,0,6,1,0,0,0,1,117,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30
4400,KORCE,KORCE_VOSKOP,3742,380,721,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,46,2,1,138,0,0,0,0,0,0,0,0,1,0,0,0,0,1,135,34,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4401,KORCE,KORCE_VOSKOP,3743,207,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,59,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4402,KORCE,KORCE_VOSKOP,3744,290,525,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,21,0,2,131,0,0,0,0,0,0,0,1,1,0,0,2,0,0,110,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4403,KORCE,KORCE_VOSKOPOJE,3746,486,967,2,0,0,0,1,34,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,0,1,1,23,0,2,189,1,0,0,0,0,2,0,0,0,1,1,0,0,0,177,27,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4404,KORCE,KORCE_VOSKOPOJE,3747,259,456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,4,1,1,139,1,0,0,1,0,0,0,0,0,0,0,0,0,0,69,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4405,KORCE,KORCE_VOSKOPOJE,3748,299,616,0,0,0,2,0,24,0,0,0,16,0,0,0,0,0,1,0,0,5,0,0,2,1,1,0,2,1,2,126,3,0,0,0,0,0,0,0,8,0,0,0,0,0,90,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,KORCE,KORCE_GORE,3795,197,365,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4407,KORCE,KORCE_GORE,3796,132,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,KORCE,KORCE_GORE,3800,187,332,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,0,0,71,1,0,0,0,0,0,0,0,1,3,0,0,2,0,72,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4409,KORCE,KORCE_GORE,3804,167,343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,3,0,0,54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,KORCE,KORCE_GORE,3805,165,255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,59,0,0,0,0,0,0,0,0,2,0,0,0,0,1,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,KORCE,KORCE_GORE,3806,115,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,KORCE,KORCE_GORE,3809,110,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
